,occ_code,occ_title,tot_emp_2019,h_mean_2019,a_mean_2019,tot_emp_2018,h_mean_2018,a_mean_2018,tot_emp_2017,h_mean_2017,a_mean_2017,tot_emp_2016,h_mean_2016,a_mean_2016,tot_emp_2015,h_mean_2015,a_mean_2015,tot_emp_2014,h_mean_2014,a_mean_2014,tot_emp_2013,h_mean_2013,a_mean_2013,tot_emp_2012,h_mean_2012,a_mean_2012,tot_emp_2011,h_mean_2011,a_mean_2011,tot_emp_2010,h_mean_2010,a_mean_2010,tot_emp_2009,h_mean_2009,a_mean_2009
777,41-9011,Demonstrators and Product Promoters,77760,16.98,35320,81250.0,15.99,33260,84780.0,15.3,31830,86500.0,14.7,30570,83620.0,14.29,29720,83600.0,13.83,28760,76870.0,13.92,28950,73170.0,13.55,28180,72620.0,13.66,28410,75790.0,13.28,27630,,,
778,41-9012,Models,2320,17.52,36430,3310.0,15.18,31570,3710.0,15.32,31870,4390.0,17.58,36560,4460.0,17.91,37240,5140.0,16.12,33530,5470.0,12.79,26600,4330.0,12.55,26110,2760.0,13.38,27830,1020.0,20.46,42560,1510.0,         17.51,         36420
779,41-9020,Real Estate Brokers and Sales Agents,205060,31.78,66100,197080.0,31.37,65240,188490.0,30.35,63130,192690.0,30.57,63590,190510.0,30.22,62850,196380.0,29.06,60440,197820.0,28.32,58900,199830.0,27.5,57210,,,,,,,,,
780,41-9021,Real Estate Brokers,42730,39.16,81450,40320.0,37.95,78940,40530.0,36.5,75910,40850.0,38.14,79340,38810.0,38.56,80210,38720.0,38.66,80420,38970.0,39.6,82380,37270.0,38.57,80220,38200.0,40.31,83830,41210.0,36.57,76060,,,
781,41-9022,Real Estate Sales Agents,162330,29.83,62060,156760.0,29.67,61720,147960.0,28.67,59630,151840.0,28.54,59360,151700.0,28.08,58410,157660.0,26.7,55530,158850.0,25.55,53140,162560.0,24.97,51930,158340.0,24.6,51170,153740.0,25.24,52490,,,
782,41-9030,Sales Engineers,63550,54.22,112780,65720.0,52.22,108610,70820.0,51.42,106950,74330.0,52.35,108880,72200.0,51.52,107160,68080.0,50.32,104660,65730.0,48.94,101790,65410.0,47.74,99290,,,,,,,,,
783,41-9031,Sales Engineers,63550,54.22,112780,65720.0,52.22,108610,70820.0,51.42,106950,74330.0,52.35,108880,72200.0,51.52,107160,68080.0,50.32,104660,65730.0,48.94,101790,65410.0,47.74,99290,65580.0,46.79,97320,66060.0,45.56,94760,,,
784,41-9040,Telemarketers,134800,14.31,29770,164160.0,13.72,28550,189670.0,13.3,27670,215290.0,13.06,27170,226730.0,12.73,26470,234520.0,12.41,25800,231900.0,12.42,25830,245550.0,12.29,25570,,,,,,,,,
785,41-9041,Telemarketers,134800,14.31,29770,164160.0,13.72,28550,189670.0,13.3,27670,215290.0,13.06,27170,226730.0,12.73,26470,234520.0,12.41,25800,231900.0,12.42,25830,245550.0,12.29,25570,258060.0,12.46,25920,288760.0,12.24,25470,307730.0,         11.90,         24760
786,41-9090,Miscellaneous Sales and Related Workers,127850,19.35,40240,105120.0,19.19,39910,101380.0,18.89,39300,89120.0,20.19,42000,91760.0,18.93,39370,96440.0,17.81,37050,120180.0,16.29,33870,134000.0,15.94,33160,,,,,,,,,
787,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",8930,16.9,35150,9430.0,16.4,34120,7520.0,13.59,28260,8040.0,13.76,28630,7510.0,12.58,26160,7610.0,12.2,25380,6090.0,12.18,25330,6650.0,12.68,26380,6910.0,13.27,27600,7590.0,13.13,27300,,,
788,41-9099,"Sales and Related Workers, All Other",118910,19.53,40620,95690.0,19.46,40480,93860.0,19.32,40180,81080.0,20.83,43330,84240.0,19.49,40540,88830.0,18.29,38050,114100.0,16.5,34330,127350.0,16.11,33510,,,,,,,,,
789,43-0000,Office and Administrative Support Occupations,19528250,19.73,41040,21828990.0,18.75,38990,21965480.0,18.24,37950,22026080.0,17.91,37260,21846420.0,17.47,36330,21638470.0,17.08,35530,21442800.0,16.78,34900,21355350.0,16.54,34410,21384330.0,16.4,34120,21503800.0,16.09,33470,,,
790,43-1000,Supervisors of Office and Administrative Support Workers,1487870,28.91,60130,1477560.0,28.53,59340,1458380.0,28.14,58540,1443150.0,27.83,57890,1424450.0,27.01,56170,1404070.0,26.15,54400,1366510.0,25.81,53690,1359150.0,25.4,52830,,,,,,,,,
791,43-1010,First-Line Supervisors of Office and Administrative Support Workers,1487870,28.91,60130,1477560.0,28.53,59340,1458380.0,28.14,58540,1443150.0,27.83,57890,1424450.0,27.01,56170,1404070.0,26.15,54400,1366510.0,25.81,53690,1359150.0,25.4,52830,,,,,,,,,
792,43-1011,First-Line Supervisors of Office and Administrative Support Workers,1487870,28.91,60130,1477560.0,28.53,59340,1458380.0,28.14,58540,1443150.0,27.83,57890,1424450.0,27.01,56170,1404070.0,26.15,54400,1366510.0,25.81,53690,1359150.0,25.4,52830,1364720.0,25.16,52330,1359950.0,24.41,50770,,,
793,43-2000,Communications Equipment Operators,76030,16.29,33890,78860.0,15.45,32140,88680.0,15.09,31390,101910.0,14.97,31130,112260.0,14.54,30250,121470.0,14.05,29220,130890.0,13.53,28150,139000.0,13.34,27760,,,,,,,,,
794,43-2010,"Switchboard Operators, Including Answering Service",68050,15.88,33030,71600.0,15.04,31290,80380.0,14.69,30550,90910.0,14.29,29720,100500.0,13.94,28990,108890.0,13.46,28000,118060.0,13.11,27270,125490.0,12.91,26860,,,,,,,,,
795,43-2011,"Switchboard Operators, Including Answering Service",68050,15.88,33030,71600.0,15.04,31290,80380.0,14.69,30550,90910.0,14.29,29720,100500.0,13.94,28990,108890.0,13.46,28000,118060.0,13.11,27270,125490.0,12.91,26860,132680.0,12.84,26710,138200.0,12.63,26280,,,
796,43-2020,Telephone Operators,4740,18.24,37940,5160.0,18.93,39360,6310.0,18.47,38410,8860.0,20.69,43030,9750.0,19.62,40820,10220.0,18.92,39350,10280.0,16.69,34720,10710.0,16.67,34670,,,,,,,,,
797,43-2021,Telephone Operators,4740,18.24,37940,5160.0,18.93,39360,6310.0,18.47,38410,8860.0,20.69,43030,9750.0,19.62,40820,10220.0,18.92,39350,10280.0,16.69,34720,10710.0,16.67,34670,14890.0,16.48,34270,18650.0,16.06,33400,,,
798,43-2090,Miscellaneous Communications Equipment Operators,3240,22.14,46050,2100.0,20.87,43410,1980.0,20.63,42910,2150.0,20.15,41910,2010.0,20.19,41990,2370.0,20,41600,2550.0,20.36,42350,2800.0,19.96,41530,,,,,,,,,
799,43-2099,"Communications Equipment Operators, All Other",3240,22.14,46050,2100.0,20.87,43410,1980.0,20.63,42910,2150.0,20.15,41910,2010.0,20.19,41990,2370.0,20,41600,2550.0,20.36,42350,2800.0,19.96,41530,2580.0,19.62,40800,2780.0,18.25,37960,,,
800,43-3000,Financial Clerks,2910660,19.6,40770,2978640.0,19.07,39660,3044000.0,18.55,38580,3133030.0,18.17,37790,3179250.0,17.63,36680,3217850.0,17.2,35770,3274960.0,16.82,34990,3324780.0,16.55,34420,,,,,,,,,
801,43-3010,Bill and Account Collectors,235870,18.9,39300,251330.0,18.38,38220,271700.0,18.1,37650,298960.0,18.09,37620,318970.0,17.6,36600,346960.0,17.09,35540,368850.0,16.66,34650,385890.0,16.5,34320,,,,,,,,,
802,43-3011,Bill and Account Collectors,235870,18.9,39300,251330.0,18.38,38220,271700.0,18.1,37650,298960.0,18.09,37620,318970.0,17.6,36600,346960.0,17.09,35540,368850.0,16.66,34650,385890.0,16.5,34320,390800.0,16.24,33770,399950.0,15.91,33100,,,
803,43-3020,Billing and Posting Clerks,466450,19.53,40620,469250.0,19,39520,476010.0,18.49,38460,485220.0,18.06,37570,491070.0,17.45,36300,490860.0,17.1,35560,493840.0,16.8,34940,490850.0,16.61,34540,,,,,,,,,
804,43-3021,Billing and Posting Clerks,466450,19.53,40620,469250.0,19,39520,476010.0,18.49,38460,485220.0,18.06,37570,491070.0,17.45,36300,490860.0,17.1,35560,493840.0,16.8,34940,490850.0,16.61,34540,485820.0,16.31,33920,483440.0,16,33270,,,
805,43-3030,"Bookkeeping, Accounting, and Auditing Clerks",1512660,20.65,42960,1530430.0,20.25,42110,1532340.0,19.76,41110,1566960.0,19.34,40220,1580220.0,18.74,38990,1575060.0,18.3,38070,1586380.0,17.91,37250,1606260.0,17.62,36640,,,,,,,,,
806,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",1512660,20.65,42960,1530430.0,20.25,42110,1532340.0,19.76,41110,1566960.0,19.34,40220,1580220.0,18.74,38990,1575060.0,18.3,38070,1586380.0,17.91,37250,1606260.0,17.62,36640,1643470.0,17.37,36120,1675250.0,16.99,35340,,,
807,43-3040,Gambling Cage Workers,14330,14.23,29600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,43-3041,Gambling Cage Workers,14330,14.23,29600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,43-3050,Payroll and Timekeeping Clerks,142700,22.79,47390,144030.0,22.17,46110,152990.0,21.61,44950,159650.0,20.95,43580,166700.0,20.26,42130,166400.0,19.67,40910,170400.0,19.16,39850,172740.0,18.69,38880,,,,,,,,,
810,43-3051,Payroll and Timekeeping Clerks,142700,22.79,47390,144030.0,22.17,46110,152990.0,21.61,44950,159650.0,20.95,43580,166700.0,20.26,42130,166400.0,19.67,40910,170400.0,19.16,39850,172740.0,18.69,38880,176320.0,18.31,38080,180280.0,17.82,37070,,,
811,43-3060,Procurement Clerks,66030,21.14,43980,68100.0,20.76,43180,70510.0,20.35,42320,72120.0,20.18,41980,71470.0,19.72,41010,70190.0,19.35,40240,68690.0,18.72,38940,69750.0,18.43,38340,,,,,,,,,
812,43-3061,Procurement Clerks,66030,21.14,43980,68100.0,20.76,43180,70510.0,20.35,42320,72120.0,20.18,41980,71470.0,19.72,41010,70190.0,19.35,40240,68690.0,18.72,38940,69750.0,18.43,38340,70540.0,18.24,37940,73650.0,17.86,37150,,,
813,43-3070,Tellers,442120,15.22,31660,468470.0,14.49,30140,491150.0,13.89,28880,496760.0,13.49,28060,498460.0,13.1,27260,514520.0,12.81,26650,527680.0,12.62,26260,541770.0,12.4,25790,,,,,,,,,
814,43-3071,Tellers,442120,15.22,31660,468470.0,14.49,30140,491150.0,13.89,28880,496760.0,13.49,28060,498460.0,13.1,27260,514520.0,12.81,26650,527680.0,12.62,26260,541770.0,12.4,25790,544150.0,12.27,25510,556310.0,12.01,24980,576580.0,         11.91,         24780
815,43-3090,Miscellaneous Financial Clerks,30500,21.51,44740,31010.0,21,43670,32260.0,20.49,42630,34540.0,20.13,41870,34700.0,20.32,42270,37510.0,19.8,41180,41770.0,19.52,40590,39290.0,19.03,39580,,,,,,,,,
816,43-3099,"Financial Clerks, All Other",30500,21.51,44740,31010.0,21,43670,32260.0,20.49,42630,34540.0,20.13,41870,34700.0,20.32,42270,37510.0,19.8,41180,41770.0,19.52,40590,39290.0,19.03,39580,,,,,,,,,
817,43-4000,Information and Record Clerks,5780040,17.59,36580,5773540.0,17.19,35750,5694680.0,16.79,34930,5630810.0,16.53,34370,5513250.0,16.16,33610,5439370.0,15.8,32870,5344530.0,15.54,32320,5240790.0,15.35,31940,,,,,,,,,
818,43-4010,Brokerage Clerks,47990,26.53,55190,55100.0,25.93,53940,58930.0,25.41,52850,59820.0,25.18,52380,57490.0,24.83,51640,57240.0,24.1,50120,60300.0,22.96,47760,61870.0,21.34,44390,,,,,,,,,
819,43-4011,Brokerage Clerks,47990,26.53,55190,55100.0,25.93,53940,58930.0,25.41,52850,59820.0,25.18,52380,57490.0,24.83,51640,57240.0,24.1,50120,60300.0,22.96,47760,61870.0,21.34,44390,60720.0,21.06,43800,57600.0,20.5,42640,,,
820,43-4020,Correspondence Clerks,6250,19.03,39570,5460.0,18.75,38990,6370.0,18.32,38100,6780.0,18.11,37660,7320.0,17.47,36340,7580.0,17.42,36240,7800.0,17.22,35810,10150.0,17.75,36920,,,,,,,,,
821,43-4021,Correspondence Clerks,6250,19.03,39570,5460.0,18.75,38990,6370.0,18.32,38100,6780.0,18.11,37660,7320.0,17.47,36340,7580.0,17.42,36240,7800.0,17.22,35810,10150.0,17.75,36920,8680.0,17.04,35450,9470.0,16.56,34440,,,
822,43-4030,"Court, Municipal, and License Clerks",154020,20.21,42030,142350.0,19.76,41100,133330.0,19.11,39760,128620.0,18.83,39160,130190.0,18.38,38230,128490.0,17.95,37340,127170.0,17.72,36850,122710.0,17.76,36950,,,,,,,,,
823,43-4031,"Court, Municipal, and License Clerks",154020,20.21,42030,142350.0,19.76,41100,133330.0,19.11,39760,128620.0,18.83,39160,130190.0,18.38,38230,128490.0,17.95,37340,127170.0,17.72,36850,122710.0,17.76,36950,121290.0,17.5,36390,123510.0,17.39,36170,,,
824,43-4040,"Credit Authorizers, Checkers, and Clerks",26700,20.13,41880,29980.0,19.55,40670,34350.0,19.07,39670,37680.0,18.91,39320,41880.0,18.23,37920,46320.0,17.66,36730,50240.0,17.15,35660,51650.0,17.15,35680,,,,,,,,,
825,43-4041,"Credit Authorizers, Checkers, and Clerks",26700,20.13,41880,29980.0,19.55,40670,34350.0,19.07,39670,37680.0,18.91,39320,41880.0,18.23,37920,46320.0,17.66,36730,50240.0,17.15,35660,51650.0,17.15,35680,51240.0,17.21,35790,53770.0,16.67,34670,,,
826,43-4050,Customer Service Representatives,2919230,17.94,37320,2871400.0,17.53,36470,2767790.0,17.14,35650,2707040.0,16.91,35170,2595990.0,16.62,34560,2511130.0,16.29,33890,2389580.0,16.04,33370,2299750.0,15.92,33110,,,,,,,,,
827,43-4051,Customer Service Representatives,2919230,17.94,37320,2871400.0,17.53,36470,2767790.0,17.14,35650,2707040.0,16.91,35170,2595990.0,16.62,34560,2511130.0,16.29,33890,2389580.0,16.04,33370,2299750.0,15.92,33110,2212820.0,15.92,33120,2146120.0,15.76,32780,,,
828,43-4060,"Eligibility Interviewers, Government Programs",139780,22.65,47110,137830.0,22.34,46480,140590.0,21.45,44620,135940.0,20.94,43550,130420.0,20.69,43040,122400.0,20.41,42460,123920.0,20.15,41910,130340.0,19.74,41060,,,,,,,,,
829,43-4061,"Eligibility Interviewers, Government Programs",139780,22.65,47110,137830.0,22.34,46480,140590.0,21.45,44620,135940.0,20.94,43550,130420.0,20.69,43040,122400.0,20.41,42460,123920.0,20.15,41910,130340.0,19.74,41060,120610.0,19.95,41490,118920.0,19.67,40900,,,
830,43-4070,File Clerks,102300,16.64,34610,110020.0,16.25,33810,118840.0,15.48,32200,130950.0,15.03,31260,140560.0,14.38,29900,148280.0,14.19,29510,152920.0,13.79,28680,158580.0,13.48,28030,,,,,,,,,
831,43-4071,File Clerks,102300,16.64,34610,110020.0,16.25,33810,118840.0,15.48,32200,130950.0,15.03,31260,140560.0,14.38,29900,148280.0,14.19,29510,152920.0,13.79,28680,158580.0,13.48,28030,165250.0,13.2,27460,174910.0,12.88,26800,,,
832,43-4080,"Hotel, Motel, and Resort Desk Clerks",267940,12.47,25950,260780.0,12.08,25130,253540.0,11.66,24250,248440.0,11.32,23530,243210.0,10.87,22610,241140.0,10.67,22180,234750.0,10.58,22010,229000.0,10.56,21960,,,,,,,,,
833,43-4081,"Hotel, Motel, and Resort Desk Clerks",267940,12.47,25950,260780.0,12.08,25130,253540.0,11.66,24250,248440.0,11.32,23530,243210.0,10.87,22610,241140.0,10.67,22180,234750.0,10.58,22010,229000.0,10.56,21960,224430.0,10.46,21760,222540.0,10.3,21430,,,
834,43-4110,"Interviewers, Except Eligibility and Loan",188570,17.49,36390,192820.0,17.08,35520,189600.0,16.62,34570,186030.0,16.17,33640,184050.0,15.83,32930,190710.0,15.5,32230,192360.0,15.22,31660,196660.0,15.04,31270,,,,,,,,,
835,43-4111,"Interviewers, Except Eligibility and Loan",188570,17.49,36390,192820.0,17.08,35520,189600.0,16.62,34570,186030.0,16.17,33640,184050.0,15.83,32930,190710.0,15.5,32230,192360.0,15.22,31660,196660.0,15.04,31270,200150.0,14.91,31010,204730.0,14.48,30120,,,
836,43-4120,"Library Assistants, Clerical",85910,14.34,29820,88970.0,13.92,28960,94140.0,13.54,28170,98560.0,13.2,27450,100090.0,12.78,26580,100800.0,12.51,26010,101990.0,12.43,25850,104030.0,12.35,25680,,,,,,,,,
837,43-4121,"Library Assistants, Clerical",85910,14.34,29820,88970.0,13.92,28960,94140.0,13.54,28170,98560.0,13.2,27450,100090.0,12.78,26580,100800.0,12.51,26010,101990.0,12.43,25850,104030.0,12.35,25680,109440.0,12.3,25570,110210.0,12.07,25120,,,
838,43-4130,Loan Interviewers and Clerks,208530,20.17,41960,222620.0,19.86,41310,227430.0,19.52,40610,224340.0,19.37,40300,216380.0,18.85,39210,212440.0,18.33,38120,213270.0,17.76,36940,192010.0,17.4,36180,,,,,,,,,
839,43-4131,Loan Interviewers and Clerks,208530,20.17,41960,222620.0,19.86,41310,227430.0,19.52,40610,224340.0,19.37,40300,216380.0,18.85,39210,212440.0,18.33,38120,213270.0,17.76,36940,192010.0,17.4,36180,186240.0,17.21,35810,181600.0,16.91,35180,,,
840,43-4140,New Accounts Clerks,43420,18.5,38490,41500.0,17.79,37000,41680.0,17.58,36560,41630.0,17.54,36480,48970.0,17.22,35820,52260.0,16.77,34890,56990.0,16.32,33940,55320.0,15.84,32950,,,,,,,,,
841,43-4141,New Accounts Clerks,43420,18.5,38490,41500.0,17.79,37000,41680.0,17.58,36560,41630.0,17.54,36480,48970.0,17.22,35820,52260.0,16.77,34890,56990.0,16.32,33940,55320.0,15.84,32950,60830.0,15.56,32360,67170.0,15.17,31540,,,
842,43-4150,Order Clerks,137180,17.6,36600,159210.0,17.21,35790,169120.0,16.99,35330,176850.0,16.9,35160,185890.0,16.38,34080,190390.0,15.92,33110,200210.0,15.33,31880,208800.0,15.04,31280,,,,,,,,,
843,43-4151,Order Clerks,137180,17.6,36600,159210.0,17.21,35790,169120.0,16.99,35330,176850.0,16.9,35160,185890.0,16.38,34080,190390.0,15.92,33110,200210.0,15.33,31880,208800.0,15.04,31280,215390.0,14.76,30690,211370.0,14.58,30320,,,
844,43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",117340,20.49,42620,124600.0,20.01,41620,134570.0,19.57,40700,137150.0,19.28,40100,138910.0,18.84,39180,135270.0,18.74,38980,136960.0,18.52,38520,139200.0,18.43,38340,,,,,,,,,
845,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",117340,20.49,42620,124600.0,20.01,41620,134570.0,19.57,40700,137150.0,19.28,40100,138910.0,18.84,39180,135270.0,18.74,38980,136960.0,18.52,38520,139200.0,18.43,38340,145780.0,18.43,38330,150090.0,18.22,37900,,,
846,43-4170,Receptionists and Information Clerks,1057370,15.02,31250,1043630.0,14.59,30350,1014900.0,14.25,29640,997770.0,14,29120,975890.0,13.67,28430,981150.0,13.38,27830,973580.0,13.2,27450,966150.0,13,27050,,,,,,,,,
847,43-4171,Receptionists and Information Clerks,1057370,15.02,31250,1043630.0,14.59,30350,1014900.0,14.25,29640,997770.0,14,29120,975890.0,13.67,28430,981150.0,13.38,27830,973580.0,13.2,27450,966150.0,13,27050,973800.0,12.85,26730,997080.0,12.63,26260,,,
848,43-4180,Reservation and Transportation Ticket Agents and Travel Clerks,123660,21.34,44390,132050.0,20.06,41730,148220.0,19.16,39850,146350.0,18.29,38050,138810.0,17.68,36780,138260.0,16.73,34790,141900.0,16.69,34710,135930.0,16.14,33580,,,,,,,,,
849,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,123660,21.34,44390,132050.0,20.06,41730,148220.0,19.16,39850,146350.0,18.29,38050,138810.0,17.68,36780,138260.0,16.73,34790,141900.0,16.69,34710,135930.0,16.14,33580,126790.0,16.19,33670,121250.0,15.69,32640,,,
850,43-4190,Miscellaneous Information and Record Clerks,153850,20.39,42410,155220.0,20.15,41900,161250.0,19.56,40690,166850.0,19.28,40090,177210.0,18.64,38770,175530.0,18.46,38390,180570.0,18.05,37530,178650.0,18.15,37750,,,,,,,,,
851,43-4199,"Information and Record Clerks, All Other",153850,20.39,42410,155220.0,20.15,41900,161250.0,19.56,40690,166850.0,19.28,40090,177210.0,18.64,38770,175530.0,18.46,38390,180570.0,18.05,37530,178650.0,18.15,37750,192910.0,18.35,38180,200410.0,18,37450,,,
852,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",2155080,21.13,43950,4149140.0,17.28,35950,4152650.0,16.73,34790,4101520.0,16.42,34150,3973740.0,16.16,33610,3880030.0,15.93,33140,3798670.0,15.67,32600,3830120.0,15.54,32310,,,,,,,,,
853,43-5010,Cargo and Freight Agents,95810,22.48,46770,92280.0,22.15,46070,89920.0,21.62,44980,88920.0,21.27,44250,81120.0,21.38,44470,77480.0,21.14,43960,73760.0,20.97,43620,78750.0,20.34,42310,,,,,,,,,
854,43-5011,Cargo and Freight Agents,95810,22.48,46770,92280.0,22.15,46070,89920.0,21.62,44980,88920.0,21.27,44250,81120.0,21.38,44470,77480.0,21.14,43960,73760.0,20.97,43620,78750.0,20.34,42310,80570.0,19.56,40680,81390.0,18.76,39020,,,
855,43-5020,Couriers and Messengers,74720,15.21,31640,75720.0,14.72,30620,76710.0,14.42,30000,74120.0,14.39,29920,73180.0,14.01,29130,71760.0,13.63,28360,74060.0,13.35,27770,76830.0,12.99,27020,,,,,,,,,
856,43-5021,Couriers and Messengers,74720,15.21,31640,75720.0,14.72,30620,76710.0,14.42,30000,74120.0,14.39,29920,73180.0,14.01,29130,71760.0,13.63,28360,74060.0,13.35,27770,76830.0,12.99,27020,83250.0,12.79,26600,85620.0,12.55,26100,,,
857,43-5030,Dispatchers,294680,21.24,44170,294900.0,20.7,43050,293970.0,20.24,42110,293090.0,19.79,41150,292570.0,19.3,40140,286710.0,19.04,39610,282130.0,18.78,39050,280530.0,18.41,38300,,,,,,,,,
858,43-5031,Public Safety Telecommunicators,95320,21.31,44310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",199360,21.2,44100,199880.0,20.64,42940,198520.0,20.26,42150,197910.0,19.8,41190,196940.0,19.33,40210,190330.0,19.09,39710,185270.0,18.8,39100,184890.0,18.49,38450,182310.0,18.23,37910,180540.0,18,37430,,,
860,43-5040,"Meter Readers, Utilities",30450,22.23,46250,33570.0,21.46,44640,33860.0,20.87,43410,34070.0,20.14,41890,34970.0,19.66,40900,36210.0,19.22,39970,37950.0,18.79,39080,39530.0,18.52,38510,,,,,,,,,
861,43-5041,"Meter Readers, Utilities",30450,22.23,46250,33570.0,21.46,44640,33860.0,20.87,43410,34070.0,20.14,41890,34970.0,19.66,40900,36210.0,19.22,39970,37950.0,18.79,39080,39530.0,18.52,38510,40630.0,18.17,37800,40160.0,17.69,36800,,,
862,43-5050,Postal Service Workers,523220,24.88,51740,525070.0,24.78,51540,531750.0,24.04,50010,521750.0,24.07,50070,504540.0,24.38,50700,501000.0,24.35,50650,500980.0,23.9,49720,509030.0,24.55,51070,,,,,,,,,
863,43-5051,Postal Service Clerks,81170,24.33,50610,78830.0,24.45,50860,82890.0,23.91,49730,82030.0,23.25,48360,78660.0,23.6,49090,71910.0,23.58,49040,71910.0,22.87,47570,69310.0,24.26,50460,65040.0,25.41,52860,67320.0,25.25,52520,,,
864,43-5052,Postal Service Mail Carriers,339650,25.09,52180,342410.0,24.89,51780,336900.0,24.05,50020,328950.0,24.33,50610,315950.0,24.58,51130,307490.0,24.9,51790,307490.0,24.47,50890,305490.0,25.11,52220,315330.0,24.71,51390,324990.0,24.16,50250,,,
865,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",102390,24.61,51190,103830.0,24.64,51250,111960.0,24.12,50160,110770.0,23.9,49710,109930.0,24.35,50650,121590.0,23.42,48710,121580.0,23.09,48040,134230.0,23.44,48750,139700.0,23.26,48380,145690.0,23.24,48340,,,
866,43-5060,"Production, Planning, and Expediting Clerks",370380,24.35,50640,350150.0,24.05,50020,336000.0,23.57,49020,321780.0,23.58,49050,309110.0,23.18,48210,297050.0,22.88,47590,281930.0,22.3,46390,278490.0,21.85,45450,,,,,,,,,
867,43-5061,"Production, Planning, and Expediting Clerks",370380,24.35,50640,350150.0,24.05,50020,336000.0,23.57,49020,321780.0,23.58,49050,309110.0,23.18,48210,297050.0,22.88,47590,281930.0,22.3,46390,278490.0,21.85,45450,272910.0,21.59,44900,266170.0,21.19,44070,,,
868,43-5070,"Shipping, Receiving, and Inventory Clerks",704910,17.32,36030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,43-5071,"Shipping, Receiving, and Inventory Clerks",704910,17.32,36030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",60920,17.62,36650,65830.0,16.39,34100,72630.0,15.54,32330,74460.0,14.94,31080,69360.0,14.89,30980,69430.0,14.77,30730,69990.0,14.59,30340,69870.0,14.3,29750,,,,,,,,,
